datetime,co2content,temperature
2023-11-30 18:34:29,1968.92,19.52
2023-11-30 18:46:42,1946.15,19.51
2023-11-30 18:58:57,1907.61,19.48
2023-11-30 19:11:10,1889.69,19.47
2023-11-30 19:23:25,1863.92,19.47
2023-11-30 19:35:39,1825.23,19.46
2023-11-30 19:47:53,1821.76,19.41
2023-11-30 20:00:07,1792.23,19.4
2023-11-30 20:12:21,1763.69,19.42
2023-11-30 20:24:35,1744.53,19.41
2023-11-30 20:36:48,1714.76,19.37
2023-11-30 20:49:03,1686.46,19.35
2023-11-30 21:01:17,1668.38,19.34
2023-11-30 21:13:31,1647.07,19.31
2023-11-30 21:25:45,1619.84,19.31
2023-11-30 21:37:58,1606.46,19.31
2023-11-30 21:50:12,1578.3,19.29
2023-11-30 22:02:27,1556.92,19.28
2023-11-30 22:14:41,1532.69,19.32
2023-11-30 22:26:55,1506.23,19.32
2023-11-30 22:39:09,1492.46,19.3
2023-11-30 22:51:23,1469.61,19.28
2023-11-30 23:03:40,1449.38,19.3
2023-11-30 23:15:50,1432.3,19.3
2023-11-30 23:28:08,1410.23,19.3
2023-11-30 23:40:19,1402.53,19.28
2023-11-30 23:52:33,1378.76,19.28
2023-12-01 00:04:47,1359.69,19.3
2023-12-01 00:17:00,1352.69,19.31
2023-12-01 00:29:15,1318.15,19.32
2023-12-01 00:41:28,1312.23,19.3
2023-12-01 00:53:43,1295.38,19.3
2023-12-01 01:05:56,1263.61,19.32
2023-12-01 01:18:14,1256.84,19.32
2023-12-01 01:30:25,1245.92,19.3
2023-12-01 01:42:39,1225.92,19.31
2023-12-01 01:54:52,1219.84,19.28
2023-12-01 02:07:06,1183.46,19.29
2023-12-01 02:19:20,1181.46,19.28
2023-12-01 02:31:35,1172.76,19.29
2023-12-01 02:43:49,1150.0,19.28
2023-12-01 02:56:03,1124.0,19.28
2023-12-01 03:08:17,1117.38,19.26
2023-12-01 03:20:31,1099.0,19.25
2023-12-01 03:32:45,1082.23,19.25
2023-12-01 03:45:02,1073.76,19.25
2023-12-01 03:57:12,1052.38,19.25
2023-12-01 04:09:27,1042.61,19.26
2023-12-01 04:21:40,1031.38,19.28
2023-12-01 04:33:58,1017.15,19.25
2023-12-01 04:46:08,1005.61,19.23
2023-12-01 04:58:22,996.76,19.26
2023-12-01 05:10:36,983.46,19.27
2023-12-01 05:22:50,977.23,19.26
2023-12-01 05:35:04,978.61,19.26
2023-12-01 05:47:18,959.23,19.25
2023-12-01 05:59:32,937.84,19.25
2023-12-01 06:11:46,936.0,19.24
2023-12-01 06:24:00,921.76,19.22
2023-12-01 06:36:14,921.0,19.23
2023-12-01 06:48:28,910.3,19.26
2023-12-01 07:00:42,903.69,19.25
2023-12-01 07:12:56,895.0,19.26
2023-12-01 07:25:10,878.92,19.24
2023-12-01 07:37:24,869.61,19.23
2023-12-01 07:49:38,861.3,19.19
2023-12-01 08:01:53,857.69,19.18
2023-12-01 08:14:06,862.84,19.18
2023-12-01 08:26:21,1063.38,19.18
2023-12-01 08:38:34,1528.46,19.32
2023-12-01 08:50:49,1955.92,19.49
2023-12-01 09:03:03,2391.0,19.62
2023-12-01 09:15:17,2707.46,19.77
2023-12-01 09:27:31,2882.07,19.82
2023-12-01 09:39:45,2942.15,19.81
2023-12-01 09:51:59,2181.07,19.48
2023-12-01 10:04:14,2297.3,19.66
2023-12-01 10:16:31,1822.38,19.34
2023-12-01 10:28:42,1899.38,19.3
